consumer_id,timestamp,voltage_v,current_a,power_factor,energy_consumption_kwh,peak_load_kw,theft_label,hour_of_day,meter_reading_kwh,anomaly_score
8626572557,2025-09-11T14:03:54.780Z,248.5,58.87,0.7,9.39,0.88,0,15,9484.85,46.6
7079394067,2025-08-19T05:33:19.974Z,229.9,50.92,0.86,7.04,4.86,0,9,6177.97,86.4
9772193546,2026-03-18T05:53:56.447Z,217.3,39.98,0.93,7.74,0.64,0,2,7150.09,46.4
6483990858,2026-01-09T07:26:10.067Z,225.4,1.46,0.62,3.12,3.67,1,10,547.27,63.2
5125546981,2025-07-15T16:02:09.474Z,234.1,48.66,0.87,2.31,1.26,0,2,9335.44,25.7
5970237143,2026-01-26T12:53:57.592Z,240.9,38.48,0.88,3.57,2.12,0,0,208.44,74.9
5037777900,2026-03-15T09:41:43.551Z,240.7,28.8,0.94,7.72,2.3,1,18,1814.64,40.1
7566187051,2025-07-26T17:21:56.298Z,214.1,58.16,0.6,3.28,4,0,22,6625.54,86
2084563755,2025-06-23T08:38:49.267Z,213.5,12.82,0.78,11.22,4.06,1,1,240.58,34.5
2414324805,2026-01-31T04:30:48.842Z,236,34.19,0.64,9.53,5.35,1,6,5380.71,10.9
2686307548,2025-09-08T19:51:32.773Z,233.4,56.53,0.66,5.57,0.9,1,18,8770.66,67.3
2281227684,2026-04-21T20:25:00.174Z,220,30.34,0.68,9.68,3.43,1,14,2490.62,25.7
2353370656,2025-06-30T15:32:23.541Z,231.8,44.3,0.92,9.67,5.26,1,9,1342.56,1.4
5904608742,2025-12-25T18:58:35.977Z,226.5,20.5,0.71,11.38,2.84,1,5,9934.95,21.5
3217043711,2025-11-27T03:39:42.924Z,243.3,42.48,0.78,11.5,1.88,1,1,6892.06,20.9
6331558557,2026-03-27T13:06:02.711Z,217.1,22.53,0.7,8.1,4.67,1,8,6073.3,15.1
3574507161,2026-06-07T12:30:08.565Z,219,38.78,0.72,10.02,1.82,1,9,5464.55,27.8
5937436803,2025-12-07T10:12:13.007Z,231.8,31.77,0.73,7.45,0.86,1,5,4091.19,91.2
1829359241,2026-01-14T06:52:38.299Z,225.3,10.02,0.62,8.8,4.85,1,10,7052.74,2.7
6605456223,2026-02-05T17:28:21.652Z,218.1,49.02,0.95,2.26,2.43,1,5,4164.41,49.9
8370800196,2025-11-18T20:14:57.560Z,217.7,47.9,1,6.2,1.67,1,12,2914.59,8.5
9620971404,2025-07-07T02:08:50.653Z,232.7,4.55,0.73,1.87,0.23,1,14,9619.37,35.3
4779997600,2026-02-22T07:36:18.338Z,212.5,4.02,0.9,0.09,5.84,0,8,7021.07,12.8
3395354174,2026-03-28T17:25:06.882Z,215.5,25.25,0.72,0.29,5.45,0,4,8397.39,4
4207928902,2025-08-26T18:54:38.246Z,220.2,6.64,0.95,7.05,2.41,1,5,3656.27,31.2
1691941033,2026-01-14T02:38:51.057Z,211.8,8.99,0.7,6.91,5.52,1,0,7803.74,69.4
4283630442,2026-03-18T03:28:52.624Z,241.2,47.1,0.65,7.11,0.52,0,4,7526.01,81.6
6665589904,2025-09-23T02:58:43.672Z,236.3,0.67,0.92,6.41,1.06,0,8,6681.82,70.5
0752511517,2025-07-22T12:47:40.016Z,220.9,36.52,0.66,0.3,0.77,1,1,4110.48,19.6
9700462341,2025-06-16T09:24:17.236Z,215.2,35.69,0.78,5.5,3.66,0,8,7006.66,97.7
3133969144,2025-09-30T23:04:17.535Z,220.8,3.28,0.84,8.35,1.88,1,21,4587.28,82
2285615698,2025-11-05T15:15:51.672Z,239.6,51.58,0.88,0.56,4.7,0,22,7967.61,61.7
6813340981,2025-09-21T16:52:43.690Z,212.7,13.72,0.85,5.22,4.89,0,12,674.05,81.8
1427787779,2026-02-28T04:20:23.148Z,234.8,31.76,0.66,4.81,5.49,0,12,4920.15,2.3
7403076513,2025-08-17T01:34:22.799Z,224.4,37.15,0.98,11.15,3.54,1,21,6470.36,62.4
3320267224,2025-10-14T07:05:17.788Z,232.3,10.15,0.64,7.65,4.83,1,17,2337.76,8.6
0400146931,2026-01-27T05:42:12.155Z,225.6,32.14,0.61,6.88,3.95,1,0,6006.57,99.5
4916195621,2025-07-16T15:15:13.808Z,210.4,34.25,0.99,9.42,1.4,0,19,6999.48,70.2
7058668409,2026-03-13T21:00:56.777Z,226.7,9.5,0.99,9.11,5.21,0,5,7338.22,25.6
1380299772,2025-07-26T02:17:51.746Z,238.6,13.25,0.6,5.26,2.22,0,23,2606.01,41.6
3795473349,2025-08-15T06:25:51.307Z,229.8,30.4,0.96,11.34,4.34,1,19,2595.74,41.5
0528281923,2025-08-14T09:07:59.216Z,247.3,25.75,0.75,6.46,3.89,1,22,8378.72,11.1
2037224350,2025-07-16T03:08:43.880Z,212.5,47.61,0.92,6.81,4.52,1,19,3920.39,49.5
3054668300,2026-06-05T18:08:38.200Z,212.5,49.05,1,1.04,0.68,1,20,1497.44,12
9732245184,2025-07-10T19:12:05.389Z,220.6,53.19,0.71,10.73,1.03,0,9,4509.99,78
9370239415,2026-05-14T17:09:17.339Z,235.5,50.57,0.62,10.23,5.36,0,18,6312.41,77.6
0603918545,2025-10-30T11:30:33.227Z,215.2,5.98,0.95,11.11,4.92,0,7,7979.11,32
8694254844,2026-02-26T07:16:03.744Z,211.4,5.53,0.98,11.15,3.43,1,14,4067.68,98.5
7352495390,2026-01-20T12:32:15.733Z,211.4,40.55,0.72,8.14,3.98,0,14,7604.46,34.1
7768062603,2026-03-31T00:40:12.250Z,223.5,41.69,0.84,7.41,5.44,1,3,5223.2,43
3418763618,2025-11-14T04:27:49.525Z,230.4,32.83,0.88,5.85,5.07,0,23,5215.04,74
9950334060,2026-05-29T15:59:50.447Z,212.8,10.76,0.67,1.75,5.21,0,16,1605.13,44.3
8301324611,2025-09-13T00:39:02.470Z,214.9,36.87,0.81,4.75,4.41,1,18,9839.32,46.5
2218198325,2025-09-09T07:12:43.847Z,219.5,48.33,0.65,3.13,3.05,1,9,2376.37,9.9
6867447746,2026-06-06T15:51:20.458Z,223.5,32.29,0.67,2.47,2.47,1,11,1453.49,52.2
4115271376,2026-02-25T16:23:13.764Z,214.4,35.05,0.81,8.63,2.65,1,12,996.08,71.7
9938284638,2025-07-18T09:07:40.517Z,229.7,3.99,0.92,9.37,5.96,1,1,6826.22,76.6
8036048933,2026-03-07T16:13:13.172Z,227,28.92,0.72,7.44,5.9,0,2,7025.27,30.6
4668218293,2025-12-11T00:30:39.400Z,232.8,13.05,0.74,11.43,0.46,1,23,5588.53,36.3
4046748492,2026-03-30T13:32:27.209Z,247.7,54.25,0.78,1.6,4.13,0,18,2436.96,65.5
9616723295,2026-01-20T23:08:24.974Z,236,32.56,0.83,3.35,5.65,0,7,2936.37,5.2
0854520231,2025-08-02T01:19:05.849Z,242.1,46.75,0.68,5.69,4.39,0,23,866.03,90.8
6710482838,2025-09-03T04:53:34.843Z,237.8,54.65,0.6,7.25,0.95,1,2,8865.48,24.5
0580933261,2026-01-07T09:54:45.357Z,225.8,51.94,0.92,4.24,3.71,0,2,2167.28,88.5
4901964046,2026-01-04T08:38:14.750Z,241.1,43.76,0.66,11.36,4.15,1,13,1793.98,95.2
7425942502,2026-05-12T19:10:30.576Z,214.8,24.69,0.69,7.43,0.91,0,17,9556.57,29.5
9218134287,2025-10-31T18:24:27.154Z,220.6,36.93,0.78,8.9,1.59,0,7,5088.52,76.6
3121117825,2026-04-28T00:51:43.489Z,214,20.88,0.88,2.15,2.92,0,17,2115.59,52
1353976313,2025-07-14T20:19:26.279Z,245.2,38.37,0.96,4.5,2.06,1,15,5060.59,85.5
7925100663,2026-05-03T10:55:48.102Z,221.3,7.18,0.6,10.59,2.58,1,0,5568.81,95.1
6864810121,2026-02-20T08:44:31.049Z,223.8,18.19,0.61,1.19,4.33,0,16,3125.5,57.7
7004886065,2025-11-30T20:42:23.255Z,231.5,13.35,0.89,6.7,2.78,1,2,5752.96,3.8
7049388936,2025-07-15T13:15:14.482Z,229.6,57.35,0.85,2.97,1.19,1,6,7679.14,44.2
7687957729,2025-09-08T16:26:18.610Z,232.4,59.38,0.87,6.59,0.62,1,1,583.07,92.3
2263529756,2025-10-22T11:41:35.183Z,210.1,5.62,0.85,11.6,3.45,0,11,1998.38,17.6
0633714839,2026-04-17T06:04:19.978Z,235.4,13.6,0.94,3.48,2.12,0,5,709.45,94.9
2214472256,2026-01-30T05:46:23.818Z,224.2,30.49,0.83,11.68,5.82,1,13,9596.85,70.5
1455542452,2026-03-20T10:01:36.411Z,239.4,2.05,0.77,3.77,0.33,1,18,2257.72,43
0047124947,2026-02-20T19:50:26.333Z,210,20.62,0.8,8.08,1.13,0,0,5587.74,91.8
0052523624,2026-05-26T15:11:04.398Z,212.8,32.96,0.9,6.12,0.39,1,12,3310.07,20
4284136433,2025-08-17T07:24:36.383Z,230.8,8.04,0.69,0.66,1.17,0,13,4702.69,19.8
0883957832,2025-12-31T01:05:51.481Z,224.8,0.58,0.74,9.06,0.17,1,18,9400.53,39.4
9402857586,2026-02-22T13:29:45.529Z,244.5,33.13,0.78,3.78,2.51,1,0,1103.17,28.1
5279472399,2025-11-24T11:11:20.201Z,211.9,23.33,0.67,3.58,3.48,1,23,833.8,88.3
8936926665,2026-03-09T02:36:43.484Z,228.4,50.72,0.96,7.97,5.52,0,13,4468.88,29.7
9835120449,2026-02-07T09:51:00.226Z,232.3,50.65,0.61,10.29,5.09,1,1,9905.68,40.7
6484701004,2026-06-03T00:31:57.010Z,244.8,4.06,0.73,4.54,4.83,1,14,5481.9,78.4
2552501084,2026-01-12T20:07:23.219Z,237.4,38.02,0.83,9.28,5.39,1,18,382.53,95.3
1723109910,2025-10-19T22:41:14.062Z,225.9,23.59,0.87,5.2,2.3,0,21,7860.47,75
0166553772,2025-10-28T14:45:59.713Z,218.2,26.13,0.71,10.02,3.59,0,10,8194.37,87.4
2288894058,2026-06-08T05:38:02.229Z,228,52.89,0.94,0.21,2.33,0,17,1990.99,64.5
5633773223,2025-11-13T06:19:18.319Z,238,39.26,0.74,6.93,0.8,0,10,9794.75,4
6926723152,2025-06-26T12:18:44.936Z,211.4,0.32,0.66,6.57,4.11,0,17,2893.61,45.3
1309657244,2026-06-11T02:48:03.452Z,211.8,19.46,0.99,4.62,4.8,1,11,3043.24,80.5
3138035440,2026-06-01T20:45:43.589Z,240,14.8,0.85,1.44,0.51,0,1,5188.85,99.7
2498090510,2026-02-17T21:35:56.517Z,220.2,54.75,0.99,1.63,0.11,0,17,1037.88,12.9
5704491052,2025-06-27T20:15:43.672Z,244.2,13.01,0.67,5.28,1.51,0,10,2261.87,7.4
0766586741,2025-10-26T16:01:14.784Z,217.8,10.24,0.93,1.17,5.81,0,9,1675.29,76.6
1449954651,2025-07-13T17:18:38.474Z,236.1,46.17,0.61,8.34,5.38,1,16,4630.02,28
4504177217,2026-03-10T10:19:58.723Z,245.5,43.79,0.73,5.37,1.39,1,6,1670.28,50.6
2205938924,2026-05-17T06:36:51.207Z,234.4,18.2,0.72,5.28,2.1,1,23,6634.04,8.9
9968667386,2025-09-03T19:35:39.757Z,228.4,3.96,0.79,2.58,2.4,1,3,4855.03,77.9
0775267333,2026-04-21T01:37:52.564Z,242.8,22.06,0.76,9.93,1.53,1,19,5116.57,65.2
4188189608,2025-09-11T09:13:00.199Z,230.3,42.02,0.66,6.88,5.21,1,9,4766.61,33.6
5472534594,2026-05-10T00:01:09.269Z,210.5,20.56,0.84,3.62,4.86,1,3,6152.5,61.3
8962589204,2025-08-30T20:49:57.976Z,226.5,14.01,0.64,9.28,5.57,0,22,9333.65,0.3
2425335208,2025-07-09T12:49:33.367Z,234.9,42.9,0.73,2.88,1.04,1,11,6185.88,70
7043930376,2026-01-29T19:25:55.097Z,217.2,45.44,0.85,1.49,1.91,1,15,5376.83,26.5
7643359375,2026-04-27T07:07:20.227Z,218.8,53.34,0.72,4.54,4.42,1,9,696.5,47
7266316589,2026-05-19T05:19:24.883Z,223.1,26.8,0.69,10.18,0.91,1,18,1949.42,82.4
2886472418,2026-05-21T18:58:46.289Z,238.1,51.12,0.91,11.02,3.69,1,0,4680.83,39.2
2073653488,2026-03-22T09:04:32.831Z,224.7,2.25,0.86,3.48,1.33,1,8,5184.98,18.2
2931310540,2025-07-18T06:22:48.947Z,228.1,45.81,0.66,10.46,2.17,0,15,2029.49,33.9
9047347362,2026-03-24T06:58:33.394Z,233.7,11.54,0.66,0.9,1.1,0,16,536.77,1.7
2473031355,2026-03-17T09:36:44.167Z,229.7,14.84,0.73,11.58,3.63,0,15,8067.99,79.9
5531496526,2026-02-11T05:51:43.150Z,214.4,18.97,0.72,8.74,5.47,1,19,2194,0.8
8945405296,2025-12-12T02:28:32.843Z,234.8,7.88,0.67,6.13,2.11,0,15,3247.04,25.5
2651096162,2025-07-18T06:56:35.114Z,247.1,4.72,0.9,9.62,5.04,1,9,1626.4,29.9
2109680852,2026-05-02T18:29:49.739Z,233.5,57.83,0.66,3.36,1.07,1,14,184.51,61.2
2976599486,2025-10-27T23:20:30.065Z,223.7,51.71,0.64,6.9,2.41,0,11,9354.59,14.6
3241810862,2026-04-29T02:37:35.480Z,210.2,50.81,0.91,4.8,2.69,1,20,4064.81,35.6
9341632281,2026-03-22T19:31:25.975Z,236.5,53.97,0.98,8.67,3.75,1,3,812.89,74
1530672328,2026-02-19T10:19:37.550Z,225.4,56.37,0.89,6.67,4.76,1,5,5500.15,59.5
8407205593,2025-08-29T20:07:12.495Z,228.8,43.99,0.64,2.56,2.26,1,3,9439.93,28.4
7137959042,2026-01-28T03:10:05.704Z,246.8,9.64,0.68,7.72,3.93,1,19,1644.01,83.3
6227999103,2026-02-18T09:18:29.673Z,217.1,5.64,0.88,4.12,5.65,0,14,1158.41,12.6
8630137963,2025-11-20T23:03:27.971Z,223.8,38.68,0.86,10.07,5.48,1,5,6692.04,1
8995001226,2025-07-18T01:15:58.911Z,213.9,58.94,0.81,11.77,1,0,21,5486.87,75.2
5507156821,2026-03-08T08:06:37.791Z,229.2,7.58,0.89,8.73,2.89,0,6,1794.89,22.5
1722101616,2026-01-29T02:04:46.925Z,218.3,1.45,0.64,10.1,1.62,1,13,2069.26,71.8
3869480171,2025-07-26T20:40:50.136Z,225.3,50.54,0.76,8.96,1.93,0,8,1991.95,59
6136364192,2025-12-11T19:48:06.128Z,220.2,32.24,0.96,6.41,2.39,0,9,6546.05,67.8
1324336802,2026-03-04T12:42:45.715Z,229.7,54.01,0.61,11.1,0.7,0,0,9155.27,3.7
5029113718,2026-01-05T10:22:16.425Z,246.5,54.87,0.84,8.31,4.48,0,3,1251.15,2.2
5809198295,2025-08-21T05:13:20.362Z,213.4,10.21,0.73,4.86,4.88,1,9,6622.34,53.6
5774035033,2026-05-11T12:06:19.751Z,235.4,7.5,0.69,2.85,0.1,1,4,1836.41,28.2
4184106974,2025-11-29T18:41:24.111Z,231,28.76,0.78,8.21,3.68,0,7,8473.34,69.1
7964801976,2025-06-24T06:49:52.020Z,230.1,18.03,0.75,8.3,2.06,1,14,3903.38,86.4
2044716332,2026-03-24T22:21:37.598Z,240.6,23.71,0.96,7.91,4.19,1,16,1380.67,17.6
7563613910,2025-11-28T02:50:49.936Z,217.4,0.4,0.88,7.25,2.97,0,15,6001.84,32.4
0293655351,2025-10-05T09:07:25.911Z,211.6,10.6,0.79,4.63,0.34,0,12,8916.8,57.7
5756016680,2026-01-07T09:41:36.382Z,214,41.54,0.88,8.24,2.04,0,9,7158.52,76.7
0430296138,2025-06-27T02:56:03.721Z,216.8,6.43,0.79,10.01,3.31,1,13,2541.54,12.1
2422169695,2026-03-15T21:29:12.400Z,239.4,10.11,0.87,0.31,3.71,0,4,1250.47,47.3
6267473370,2026-02-08T20:23:54.967Z,219.3,50.43,0.99,11.22,1.76,1,6,7863.84,74
9248451410,2026-04-24T12:58:20.880Z,245.3,47.59,0.72,1.48,4.59,1,14,8489.4,27.6
5580170746,2025-08-17T00:00:57.197Z,222.9,52.56,0.73,6.65,1.02,0,8,6452.21,52.9
1294269778,2025-09-04T13:04:21.014Z,216.6,51.97,0.7,7.3,4.78,0,10,6973.52,32.8
4084692714,2025-07-09T10:52:34.750Z,217.7,10.19,0.9,9.19,4.74,1,0,1868.98,18.1
1961513832,2025-08-25T10:17:45.332Z,249.2,3.76,0.98,2.89,1.26,0,0,3525.15,82.6
4976893298,2026-01-28T11:56:32.668Z,227.7,54.59,0.8,1.14,0.74,0,19,7962.36,3.6
8554646728,2026-05-22T15:20:39.538Z,236,55.93,0.88,11.9,3.4,0,5,1367.92,24
4436340653,2025-11-11T17:20:43.158Z,212.6,24.33,0.85,1.19,2.88,1,20,3404.26,75.5
6396487721,2026-05-02T20:42:38.105Z,213.9,59.33,0.7,4.74,0.56,1,13,5629.66,19.1
7476080294,2025-08-06T17:47:46.281Z,214.4,9.33,0.78,6.47,4.33,1,15,5159,46.3
5307472011,2025-06-20T05:03:36.104Z,236,48.96,0.89,10.9,1.71,0,16,7336.73,90.1
1424073650,2026-05-25T17:14:15.231Z,221.6,4.04,0.97,8.59,3.53,1,14,7244.47,90
4722884883,2026-04-10T22:19:50.789Z,219.3,33.51,0.72,5.71,0.57,0,17,8803.11,80
1008866663,2026-05-10T08:37:49.711Z,244.9,5.39,0.93,3.1,1.53,1,13,9299.28,56.3
1398727199,2026-02-10T05:29:04.542Z,231.7,27.57,0.63,9.57,4.43,0,16,710.04,2.4
8149406674,2025-07-25T23:00:45.202Z,241.2,59.96,0.97,4.38,3.76,1,20,668.34,95.4
9543384832,2025-07-07T04:41:50.732Z,247.3,39.5,0.71,10.14,5.65,1,7,1916.87,31.2
7642951998,2026-05-19T12:45:13.189Z,248.9,44.86,0.95,8.47,2.29,1,18,9580.47,22.3
8906054655,2025-11-06T01:15:44.750Z,247.7,59.97,0.64,7.61,1.28,1,19,1617.25,98.8
1183074752,2025-09-11T12:27:32.224Z,222.4,22.82,0.7,1.98,3.25,1,13,2832.51,96.3
9591042545,2025-08-01T10:24:08.679Z,245.4,39.26,0.89,2.28,1.34,0,14,709.93,25.2
4799116356,2025-09-04T21:44:10.899Z,227,19.67,0.71,5.57,3.27,0,7,9821.53,58.2
1117919481,2026-05-16T06:10:37.782Z,241.6,59.93,0.61,3,3.95,0,10,2102.89,92.5
8752309261,2025-11-30T02:56:04.555Z,238.3,51.06,0.85,3.22,2.95,1,12,5694.69,13.4
7055914900,2025-11-17T10:32:21.050Z,235.2,59.54,0.68,6.9,2.88,0,18,4734.29,55
5707487665,2026-01-10T20:41:21.490Z,225.4,12.58,0.68,3.15,1.98,0,23,3329.98,31.5
0981838068,2026-04-02T04:28:13.550Z,244.4,28.85,0.96,11,5.54,1,11,1110.13,60.4
8509063533,2026-01-27T23:06:54.808Z,247.7,16.34,0.71,4.87,3.82,1,0,6040.84,19.8
2672560967,2026-02-15T01:57:25.553Z,218,46.29,0.66,2.71,5.96,1,5,1834.78,50.5
6322181171,2026-05-28T08:24:28.229Z,235.3,25.38,0.73,3.07,1.84,0,21,1828.97,60.3
0405087443,2026-01-16T04:45:35.231Z,239.5,23.91,0.68,4.55,1.15,1,21,2767.59,16.1
1927313264,2026-03-02T02:37:47.834Z,232.2,34.96,0.91,8.75,0.85,0,1,4666,13.9
5313152929,2025-09-11T00:28:32.764Z,210.6,51,0.73,11.63,2.74,1,3,6096.96,10.1
6514598384,2025-10-03T02:14:47.526Z,233.8,56.28,0.71,11.87,5.33,0,10,673.91,73.8
7530320732,2026-01-16T05:21:57.792Z,228.3,29.25,0.71,9.48,4.82,0,6,295.95,28.8
9651810727,2025-10-18T13:37:12.871Z,240.1,6.33,0.61,9.99,0.92,1,19,6199,37.3
4363538126,2025-12-27T20:14:06.099Z,211.3,39.18,0.95,4.21,3.74,1,14,8265.68,86.2
4235366515,2025-06-23T14:23:05.817Z,216.8,29.06,0.81,1.52,5.14,0,7,366.58,56.7
6766373256,2025-12-30T01:10:24.468Z,235.4,44.65,0.94,9.55,0.43,0,1,9444.7,61.4
1017951331,2025-07-05T13:37:51.931Z,242.1,19.26,0.63,6.6,1.03,1,22,7223.03,74.3
0158280458,2026-02-01T02:16:13.234Z,230.9,41.71,0.99,8.35,2.7,0,19,3481.78,39.5
7598331375,2025-07-03T02:29:18.147Z,230,48.3,0.8,7.32,3.1,1,17,7727.97,63.8
2704156974,2026-05-28T10:43:35.277Z,229.7,27.6,0.81,5.43,5.33,1,5,389.19,35
1367235739,2025-10-30T20:53:55.632Z,245.5,21.21,0.94,10.57,0.67,1,21,7523.21,42.3
9499429129,2026-01-14T08:18:29.151Z,214.9,33.96,0.73,11.51,1.33,0,12,6399.98,7.6
1401488569,2025-09-15T11:16:58.173Z,221.5,5.6,0.62,6.37,0.47,1,20,551.62,91.6
0655055366,2026-03-09T22:33:50.468Z,225.3,33.02,0.76,7.67,1.58,1,1,8069.2,92.4
8215020466,2025-11-11T21:34:59.595Z,226.1,7.11,0.91,1.12,1.56,1,4,449.39,83.5
9623306856,2026-05-27T10:01:48.949Z,212.3,49.09,0.67,9,3.81,1,16,8663.55,48.9
2740164936,2025-12-07T10:50:05.994Z,215.1,13.22,0.63,12,0.5,1,23,3803.98,71.4
6713713046,2025-11-13T10:54:56.825Z,231.8,29.06,0.86,6.91,5.63,0,23,2249.35,87.7
6424307814,2026-05-23T23:33:43.536Z,210.4,46.37,0.89,8.19,5.78,1,20,4664.58,38.2
1843115216,2025-08-22T19:00:11.420Z,240.8,28.1,0.85,9.64,5.54,0,7,3359.34,21.3
1549138074,2026-05-17T12:22:06.491Z,212.2,44.77,0.69,9.18,0.82,0,4,7903.7,66.3
4967115338,2025-09-14T13:39:41.015Z,242.1,54.91,0.95,7.15,4.89,0,12,6689.47,100
8522402603,2025-07-06T14:14:03.550Z,215.4,28.34,0.88,9.48,2.26,0,14,3682.35,14.7
0602060820,2026-04-22T17:05:09.251Z,229.4,24.62,0.99,3.84,2.77,0,22,7901.39,95.1
4054028873,2025-11-18T11:08:27.700Z,239.4,0.38,0.62,1.78,1.31,0,0,4730.16,19.8
0212888493,2026-01-09T16:29:10.476Z,245.5,9.25,0.81,0.82,1.32,1,8,7571.82,23
1853442534,2026-04-04T01:58:44.762Z,213.9,24.53,1,2.78,0.23,0,13,8277.14,57.7
3224931428,2026-03-10T23:45:03.132Z,217.2,6.83,0.74,1.97,3.45,0,10,5149.91,84.2
0336790924,2025-10-13T18:32:38.526Z,239.1,0.72,0.61,11.37,3.84,0,16,8473.74,4.2
0858740393,2025-07-15T02:04:34.471Z,219.5,38.97,0.98,8.07,1.43,1,15,877.75,98
5863611341,2026-01-01T03:14:39.850Z,233.9,48.74,0.86,8.69,2.66,0,20,9828.63,27.5
5737120858,2025-09-18T09:46:52.965Z,239,23.17,0.62,3.47,0.36,0,6,3498.23,33.3
8655836814,2025-10-05T04:47:37.132Z,249.2,52.99,0.78,11.62,5.59,0,11,6785.5,63.7
2248727547,2026-05-13T13:53:43.166Z,238.6,53.18,0.8,10.04,3.95,0,19,9331.71,75.4
0065094445,2025-12-11T16:56:25.826Z,239.1,30.4,0.8,5,5.94,0,19,6203.9,41.8
9836550767,2025-08-17T03:28:04.536Z,210.5,57.93,0.78,9.6,2.84,0,14,5078.21,57
3280183580,2025-12-26T03:59:23.124Z,243.1,46.72,0.83,9.84,5.31,0,22,6525.16,60
9609816970,2025-10-27T01:25:16.816Z,224.7,39.64,0.76,3,1.37,1,9,3572.56,42.1
3537075122,2025-08-26T16:24:46.580Z,213.7,19.1,0.86,3.21,3.32,0,22,1992.47,6.9
6956999762,2026-03-30T09:09:01.594Z,232.8,10.97,0.75,9.03,4.53,1,2,6794.48,34
7617517987,2026-01-14T19:01:09.217Z,214,18.88,0.92,10.21,4.81,0,10,7068.32,94.1
4085391555,2025-10-10T02:57:11.170Z,245.5,4.14,0.73,2.26,4.84,0,2,7851.27,76.7
1689494062,2025-12-02T14:53:14.606Z,243.9,18.55,0.88,0.24,5.86,1,19,7344.67,99.1
1489967986,2025-12-19T17:53:21.016Z,222.1,18.22,0.69,3.94,3.94,0,19,7074.76,63.5
2537609440,2026-01-04T01:02:35.216Z,238.9,45,0.75,8.93,2.37,0,12,8197.55,91.1
4633314510,2025-07-04T16:40:32.188Z,242.5,13.07,0.9,6.09,1.44,1,13,2891.21,70.4
4968736356,2026-01-01T05:32:38.220Z,249.8,58.62,0.95,11.03,4.99,1,20,8816.01,39
3222733167,2026-05-24T17:03:18.503Z,232.8,33.2,0.92,0.92,4.4,1,3,678.4,47
4862153346,2026-05-14T01:56:31.716Z,230.7,24.56,0.73,6.54,4.87,1,12,5001.78,92.9
8985100355,2026-06-09T01:50:11.166Z,210.5,14.77,0.61,4.5,4.73,0,0,9126.61,84.4
3106623290,2026-03-21T17:05:53.854Z,246,8.65,0.62,0.55,2.63,0,2,9746.36,42.2
2645816904,2026-05-23T11:44:33.177Z,229.9,47.25,0.83,9.74,3.41,0,5,1969.3,54.8
8099480099,2025-10-07T00:03:41.215Z,213.6,44.55,0.84,2.63,1.23,1,20,8541.59,36.9
9893493568,2025-10-27T19:03:17.237Z,233.1,8.49,0.6,8.27,2.97,1,10,3389.19,88.4
2982764022,2026-04-03T17:37:47.862Z,216.3,55.71,0.84,2.82,2.23,1,18,3075.37,53.3
1343052672,2025-11-03T07:41:30.929Z,242.5,42.77,0.66,7.21,4.03,0,4,1904.64,5.6
7112376070,2026-04-04T14:35:10.359Z,212,19.65,0.68,9.41,4.66,0,8,7110.93,1.1
1699705892,2025-09-19T14:22:33.555Z,210.7,41.9,0.94,2.67,4.74,0,8,9151.16,5
7686384092,2025-11-03T17:27:03.393Z,210.9,5.24,0.73,7.4,1.26,0,6,5147.05,94.9
1607282922,2025-09-11T15:05:34.988Z,214.1,12.03,0.82,11.29,3.98,0,5,1397.71,63
5460025595,2026-03-31T17:45:25.461Z,246.3,48.71,0.85,1.94,2.73,0,23,6491.95,86
8804322701,2026-02-13T12:47:18.754Z,218.3,26.29,0.62,7.39,0.35,0,0,4415.04,51.4
3025336220,2025-07-08T23:55:36.479Z,239.6,44.22,0.71,10.66,1.01,1,21,6592.51,39.6
4341791584,2025-11-12T07:22:48.034Z,240.4,6.95,0.84,4.74,3.29,0,2,7074.7,40.6
7286642200,2025-08-22T19:06:55.874Z,236.6,1.15,0.92,1.47,4.36,1,13,8112.57,23.8
5520378782,2025-10-17T23:36:06.080Z,220.8,1.85,0.97,11.16,3.5,0,22,9830.23,40.3
1159129781,2025-10-13T00:57:06.501Z,242.5,40.26,0.78,7.8,5.28,1,10,5950.06,40.1
6391701740,2026-06-05T12:19:06.691Z,242.8,40.59,0.71,2.8,5.24,0,21,6404.09,24.4
0698012282,2025-11-09T23:23:06.667Z,240.7,54.01,0.91,3.7,1.05,0,22,3532.11,86.1
5176500822,2025-12-12T00:31:34.296Z,243.8,28.98,0.79,11.69,4.04,1,16,5446.48,35.5
6279845194,2026-03-25T13:33:27.783Z,248.8,9.05,0.69,4.88,4.18,0,5,9933.62,16.7
6612946458,2025-11-05T11:27:36.376Z,219.6,37.95,0.75,6.9,3.88,1,12,9988.06,16
1247119823,2025-11-15T16:28:53.008Z,218.1,36.78,0.7,4.53,2.95,1,1,3355.24,84
1868595973,2026-01-01T00:15:08.031Z,239.2,19.69,0.94,5.4,1.42,0,11,8652.78,7.5
3499574717,2025-08-14T16:59:45.365Z,231,15.74,0.96,3.99,1.59,1,21,9670.4,86.1
2875590903,2025-09-15T10:51:01.078Z,248.5,41.65,0.77,7.1,0.53,1,1,8798.05,13.4
7330894076,2026-05-15T04:39:39.213Z,242.5,40,0.61,7.1,5.43,1,8,8191.52,59.6
2506513662,2025-12-21T09:46:18.763Z,246.3,52.04,0.93,10.06,3.38,1,18,647.51,67.7
